key,en,es,fil,zh_CN
Text/64/text,[lspeed = 0.05] Until you mentioned on the way out that you had a copy of a limited edition Fishman exclusive that you had been looking to sell but needed to get appraised.,[lspeed = 0.05] Hasta que mencionaste que tienes una exclusiva de edicion limitada de El Hombre Pez que estabas buscando vender pero que necesitaba avaluacion.,,
Text/65/text,[lspeed = 0.05] The little you had heard of his chatter had come in handy here.,[lspeed = 0.05] Lo poque de su platica que habias odio te ayudo.,,
Text/66/text,"[lspeed = 0.05] The silver Catfish excitedly declared he could help, and that if the copy was high enough quality he could buy it.","[lspeed = 0.05] El pez gato gris declaro con entusiasmo que podio ayudar, y que si la copia era de calidad suficientemente alta el la podia compra.",,
Text/67/text,"[lspeed = 0.05] You softly smile and make an off hand comment about how maybe you should gift it to him instead, to celebrate your first meeting.",[lspeed = 0.05] Tu sonries y dices ligeramente que lo al a mejor se la deberias dar para celebrar tu primera vez conociendose.,,
Text/68/text,"[lspeed = 0.05] Wow, really?!","[lspeed = 0.05] Wow, ¿de verdad?!",,
Text/69/text,"[lspeed = 0.05] Well, if you’re really okay with me going over for it today, I’d be stoked!","[lspeed = 0.05] Bueno, si de verdad te sientes comoda con que vaya por ella hoy. Estare mas de feliz!",,
Text/6a/text,[lspeed = 0.05] I have wanted this thing for so long.,[lspeed = 0.05] La he querido tanto tiempo.,,
Text/6b/text,"[lspeed = 0.05] You’re the best date I’ve had ever, although you’re probably the only one.","[lspeed = 0.05] Eres la mejor cita que he tenido, aunque eres la unica.",,
Text/6c/text,"[lspeed = 0.05] He complimented your cabin, seemingly undisturbed by the lack of decoration other than wall to wall aquariums.","[lspeed = 0.05] Le dio cumplidos a tu cabina, aparentemente imperturbado por la falta de decoración excepto acurios de pared a pared.",,
Text/6d/text,"[lspeed = 0.05] Like the great host you are, you offer him a drink.","[lspeed = 0.05] Como la gran anfitriona que eres, le ofreces una bebida.",,
Text/6e/text,"[lspeed = 0.05] Oh, yes please!","[lspeed = 0.05] Ah, si por favor!",,
Text/6f/text,[lspeed = 0.05] Maybe you aren’t actually a good host since you don’t have much else.,[lspeed = 0.05] Al a mejor no eras tan buena anfitriona por que no tienes nada mas.,,
Text/70/text,"[lspeed = 0.05] Clearly it doesn’t put him off however, he downs the water as if all the talking had left him desperate for a gulp.","[lspeed = 0.05] Claramente no le molesta eso, se toma la agua en un tiro, como si toda esa platica lo habia dejado desesperado por un trago.",,
Text/71/text,"[lspeed = 0.05] After he is done, you lead him towards your bedroom. You have him sit on your bed as you go to your closet to look for the comic that isn’t there.","[lspeed = 0.05] Despues de que acaba, le enseñas el camino a tu cuarto. Lo invitas a sentarse en tu cama mientras buscas la comic que no esta ahi.",,
Text/72/text,[lspeed = 0.05] When you turn around he’s out like a light- must’ve been tired.,[lspeed = 0.05] Cuando volteas esta dormido profundamente- deseguro estaba cansado.,,
Text/73/text,"[lspeed = 0.05] You head to the kitchen, preparing the ingredients you need.","[lspeed = 0.05] Te diriges hacia la cosina, preparando los ingredientes que necesitas.",,
Text/74/text,"[lspeed = 0.05] Fish sauce, sugar, vegetable oil, a shallot, garlic, coconut soda, green onion and black pepper.","[lspeed = 0.05] Salsa de pescado, azucar, aceite de vegetal, una chalota, refresco de coco, cebolleta y pimienta negra.",,
Text/75/text,"[lspeed = 0.05] Your stomach was growling already. You must prepare the fish first so you turn to the one you brought home with you, knife in hand.","[lspeed = 0.05] Tu estomago ya esta rugiendo. Tienes que prepara el pescado primero asi que giras al que trajiste a casa contigo, cuchillo en mano.",,
Text/76/text,[lspeed = 0.05] Cutting into the flesh wasn’t very hard thankfully.,[lspeed = 0.05] Cortar la piel no fue muy dificil por suerte.,,
Text/77/text,"[lspeed = 0.05] Once the fish was marinating, you prepare the rest of the things you need in the claypot you purchased once long ago for this sort of occasion.","[lspeed = 0.05] Cuando el pescado termino de marinar, preparas el resto de las cosa que necesitas en la olla de barro que compraste hace una vez por este tipo de ocasion.",,
Text/78/text,"[lspeed = 0.05] Poor Khanh, kind and hopeful Khanh.","[lspeed = 0.05] Pobre Khanh, amable y esperanzador Khanh.",,
Text/79/text,"[lspeed = 0.05] The Catfish who just needed time to learn to love himself, robbed of it... But at least you got a delicious meal out of him, right?","[lspeed = 0.05] El pez gato que solo necesitaba tiempo para aprender a amarse a si mismo, ese tiempo fue robado… Pero al menos tuviste una cena deliciosa gracias a eso, ¿verdad?",,
